step,spool,diameter,speed,motorV,extfrq,target,temp
48,0.49,43.5,41.84,8.46,1.45,46.9,79.933
49,0.5,43.3,41.44,8.57,2.14,46.9,79.86399999999999
50,0.51,40.9,40.08,6.7,1.82,46.9,79.933
51,0.52,39.9,37.84,5.7,0.53,46.9,80.036
52,0.53,39.0,36.08,6.4,0.0,46.9,79.86399999999999
53,0.53,38.0,33.04,6.88,0.05,46.9,79.86399999999999
54,0.54,37.6,31.12,7.3,0.0,46.9,79.899
55,0.55,36.4,29.76,5.06,0.0,46.9,79.933
56,0.56,36.4,29.44,5.32,0.0,46.9,80.002
57,0.56,37.1,29.68,5.92,0.0,46.9,79.968
58,0.57,37.6,27.68,7.16,0.0,46.9,79.83
59,0.58,38.9,26.88,5.1,0.0,46.9,79.796
60,0.59,42.1,27.6,2.86,0.0,46.9,79.968
61,0.59,43.0,28.48,2.15,0.0,46.9,79.899
62,0.6,43.7,26.64,3.53,0.0,46.9,79.899
63,0.61,42.0,23.36,3.42,0.0,46.9,79.933
64,0.62,43.0,21.28,4.2,0.0,46.9,79.933
65,0.63,45.8,20.4,2.94,0.0,46.9,79.933
66,0.63,46.6,20.0,1.62,0.0,46.9,79.933
67,0.64,46.7,20.56,2.36,0.0,46.9,79.933
68,0.65,47.0,19.36,2.03,0.21,46.9,79.933
69,0.66,47.0,17.92,2.62,0.34,46.9,79.899
70,0.66,47.1,17.76,2.56,0.0,46.9,79.86399999999999
71,0.67,47.6,17.52,0.73,0.12,46.9,79.899
72,0.68,49.1,18.24,0.69,0.99,46.9,79.933
73,0.69,49.2,17.92,0.94,2.72,46.9,79.899
74,0.7,50.5,15.44,0.0,3.72,46.9,79.899
75,0.71,52.8,13.92,0.0,1.0,46.9,79.899
76,0.71,52.5,13.12,0.0,1.01,46.9,79.86399999999999
77,0.72,53.4,12.16,0.0,1.62,46.9,79.933
78,0.73,53.8,11.76,0.0,2.08,46.9,79.968
79,0.74,53.8,11.68,0.0,2.46,46.9,79.968
80,0.75,54.5,11.6,0.0,2.54,46.9,79.76100000000001
81,0.76,54.1,11.04,0.25,3.27,46.9,79.899
82,0.76,54.5,10.0,0.0,2.63,46.9,79.933
83,0.77,54.2,9.12,0.0,3.09,46.9,79.933
84,0.78,54.8,8.96,0.32,3.02,46.9,79.968
85,0.79,54.8,9.6,2.34,2.05,46.9,79.968
86,0.8,55.0,10.08,3.25,5.59,46.9,79.933
87,0.81,55.5,11.36,2.26,3.28,46.9,79.933
88,0.82,56.4,14.96,3.01,4.63,46.9,79.968
89,0.83,58.2,17.2,4.15,6.92,46.9,79.933
90,0.84,57.8,17.76,3.06,7.68,46.9,80.036
91,0.85,58.6,19.28,1.16,5.31,46.9,79.899
92,0.86,59.0,20.8,0.97,4.33,46.9,80.036
93,0.87,59.7,20.16,3.13,2.76,46.9,80.036
94,0.88,60.5,17.6,5.84,2.83,46.9,79.968
95,0.89,59.5,16.4,8.46,2.64,46.9,79.968
96,0.89,58.9,19.12,7.38,2.01,46.9,79.86399999999999
97,0.9,59.2,24.4,3.74,3.65,46.9,80.002
98,0.91,59.8,28.88,3.61,3.22,46.9,79.968
99,0.92,60.1,28.32,5.36,5.51,46.9,79.933
100,0.93,60.6,25.2,5.75,5.39,46.9,80.002
101,0.94,62.1,24.32,6.74,5.47,46.9,80.071
102,0.95,62.9,25.52,8.3,8.03,46.9,80.002
103,0.96,63.2,26.8,8.23,6.48,46.9,80.002
104,0.97,62.7,29.12,8.99,6.68,46.9,79.968
105,0.98,63.0,31.6,7.14,9.19,46.9,80.139
106,0.99,62.7,32.96,11.04,10.28,46.9,80.105
107,1.0,60.4,34.0,13.01,12.34,46.9,79.86399999999999
108,1.02,57.9,33.6,10.07,10.63,46.9,80.036
109,1.03,54.6,37.36,7.94,11.14,46.9,80.071
110,1.04,52.4,40.4,5.08,12.88,46.9,80.002
111,1.05,50.4,39.28,5.94,13.4,46.9,80.002
112,1.07,48.2,36.24,7.24,11.84,46.9,80.036
113,1.08,46.8,32.0,5.06,12.35,46.9,79.968
114,1.09,45.7,31.04,1.48,10.66,46.9,80.002
115,1.1,42.4,30.64,0.0,10.79,46.9,80.002
116,1.11,41.8,26.08,0.0,9.46,46.9,79.86399999999999
117,1.13,41.7,20.72,0.0,9.95,46.9,80.17399999999999
118,1.14,42.3,16.56,0.0,9.12,46.9,80.036
119,1.15,43.7,14.24,0.0,7.54,46.9,80.105
120,1.16,44.2,12.96,0.0,6.45,46.9,80.139
121,1.17,44.3,12.24,0.0,6.81,46.9,80.002
122,1.18,42.9,11.92,0.0,7.21,46.9,80.208
123,1.19,43.8,11.76,0.0,5.87,46.9,80.036
124,1.2,43.4,11.68,1.01,3.66,46.9,79.933
125,1.21,44.0,11.52,2.81,4.49,46.9,80.105
126,1.22,42.7,11.92,3.67,5.58,46.9,80.071
127,1.23,42.0,13.44,5.48,7.73,46.9,80.105
128,1.24,43.0,16.08,6.23,10.54,46.9,80.139
129,1.25,46.2,19.04,7.99,11.27,46.9,80.071
130,1.26,45.3,22.96,9.32,11.76,58.1,80.002
131,1.27,45.8,26.4,10.82,12.18,58.1,80.071
132,1.29,44.9,29.04,11.43,12.42,58.1,80.139
133,1.3,45.3,32.56,14.61,13.21,58.1,80.002
134,1.31,43.9,36.72,17.03,16.12,58.1,80.071
135,1.33,46.5,40.48,16.69,16.22,58.1,80.243
136,1.34,51.6,45.68,15.61,16.01,58.1,80.208
137,1.35,55.7,49.76,19.07,16.17,58.1,80.105
138,1.37,58.2,51.28,21.14,17.25,58.1,80.208
139,1.38,60.6,51.84,20.03,18.97,58.1,80.002
140,1.4,59.3,55.28,18.06,20.11,58.1,80.139
141,1.41,53.9,57.76,16.58,23.33,58.1,80.17399999999999
142,1.43,47.3,57.92,16.12,27.1,58.1,80.17399999999999
143,1.45,41.8,56.32,14.05,26.35,58.1,80.208
144,1.47,37.6,54.48,14.71,26.09,58.1,80.277
145,1.48,35.8,53.28,13.37,23.38,58.1,80.071
146,1.5,35.3,51.44,11.92,22.72,58.1,79.968
147,1.52,34.4,50.08,11.9,22.17,58.1,80.243
148,1.53,33.9,48.16,8.76,17.12,58.1,80.17399999999999
149,1.55,34.2,45.76,9.92,12.68,58.1,80.105
150,1.56,34.6,44.0,9.34,11.23,58.1,80.071
151,1.57,35.2,40.48,11.61,7.0,58.1,80.036
152,1.58,36.0,39.52,9.75,4.94,58.1,80.071
153,1.59,36.1,38.96,12.31,1.65,58.1,80.071
154,1.6,36.9,40.08,10.81,1.79,58.1,80.071
155,1.61,37.1,39.68,10.21,5.03,58.1,80.105
156,1.62,38.0,41.36,10.05,8.33,58.1,80.139
157,1.63,40.4,41.52,11.07,7.65,58.1,80.002
158,1.64,40.7,40.96,11.85,11.43,58.1,80.071
159,1.65,42.8,40.32,11.1,15.44,58.1,80.105
160,1.66,44.0,40.96,11.82,16.88,58.1,80.036
161,1.68,44.6,41.6,10.84,18.26,58.1,80.17399999999999
162,1.69,45.0,40.96,9.05,19.27,58.1,80.002
163,1.71,44.2,41.76,8.38,20.0,58.1,80.105
164,1.72,45.2,40.48,9.33,20.47,58.1,80.036
165,1.74,45.1,38.48,10.86,21.41,58.1,80.002
166,1.76,45.6,36.88,10.15,22.14,58.1,80.002
167,1.77,45.3,37.52,9.44,23.03,58.1,79.933
168,1.79,44.3,38.56,10.59,25.27,58.1,80.036
169,1.81,44.7,37.84,11.36,23.6,58.1,80.036
170,1.82,43.1,38.08,12.2,25.13,58.1,79.968
171,1.84,43.1,39.12,13.36,25.0,58.1,80.071
172,1.86,42.8,40.64,15.05,23.81,58.1,79.899
173,1.87,42.5,41.84,11.51,22.19,58.1,80.036
174,1.89,42.7,44.4,12.05,22.92,58.1,80.002
175,1.91,42.5,45.52,11.13,23.2,58.1,80.105
176,1.92,43.8,44.0,9.15,18.52,58.1,79.933
177,1.94,45.3,43.52,8.66,17.35,58.1,79.933
178,1.95,45.8,41.84,8.78,15.8,58.1,79.933
179,1.97,46.8,39.28,7.47,16.56,58.1,79.968
180,1.98,47.0,37.52,6.81,15.78,58.1,79.899
181,1.99,47.6,36.16,5.37,13.07,58.1,79.796
182,2.01,47.5,33.28,5.64,14.41,58.1,80.002
183,2.02,47.7,31.6,4.11,15.16,58.1,79.968
184,2.03,46.6,29.6,5.56,14.16,58.1,79.968
185,2.05,47.5,28.0,6.28,16.27,58.1,79.933
186,2.06,47.8,26.4,6.62,19.23,58.1,79.83
187,2.08,48.2,27.04,6.52,19.08,58.1,80.002
188,2.09,48.0,27.52,6.89,18.25,58.1,79.899
189,2.11,48.3,28.56,6.2,18.34,58.1,80.002
190,2.12,48.2,29.2,6.16,18.44,58.1,79.86399999999999
191,2.13,48.4,28.48,4.29,17.31,58.1,79.86399999999999
192,2.15,47.7,28.0,4.81,16.37,58.1,79.968
193,2.16,48.2,27.68,3.71,15.98,58.1,79.899
194,2.18,48.3,26.0,1.41,16.27,58.1,79.968
195,2.19,48.2,24.96,2.25,17.21,58.1,79.86399999999999
196,2.21,47.5,22.64,3.07,19.18,58.1,79.83
197,2.22,47.0,19.68,2.5,17.62,58.1,79.86399999999999
198,2.23,47.4,18.72,1.17,18.45,58.1,79.968
199,2.25,46.2,19.04,0.56,18.48,58.1,80.002
200,2.26,47.6,18.16,0.0,17.23,58.1,79.83
201,2.28,47.7,16.16,0.0,16.6,58.1,79.899
202,2.29,47.8,14.08,0.0,17.35,58.1,79.83
203,2.31,47.1,11.6,0.0,17.38,58.1,79.86399999999999
204,2.32,46.5,9.92,0.0,17.42,58.1,79.968
205,2.34,47.5,9.84,0.0,17.31,58.1,79.933
206,2.35,48.0,10.32,0.0,15.26,58.1,79.83
207,2.36,49.3,10.88,0.0,16.51,58.1,79.727
208,2.38,47.5,11.04,0.0,16.0,58.1,79.899
209,2.39,47.6,11.28,0.0,14.15,58.1,80.002
210,2.41,49.9,11.44,0.0,14.87,58.1,79.899
211,2.42,50.3,11.44,0.0,13.91,58.1,79.86399999999999
212,2.43,50.2,11.52,0.0,13.9,58.1,79.968
213,2.44,50.9,11.52,0.0,13.03,58.1,79.933
214,2.46,51.2,11.52,0.0,11.05,58.1,79.899
215,2.47,51.7,11.6,0.0,10.86,58.1,79.899
216,2.48,52.0,11.6,1.28,10.04,58.1,79.968
217,2.49,53.1,11.68,2.37,9.38,58.1,80.036
218,2.5,52.9,12.08,1.74,11.52,58.1,79.933
219,2.52,53.8,13.76,0.28,12.16,58.1,79.76100000000001
220,2.53,55.3,15.2,0.0,12.21,58.1,79.933
221,2.54,52.4,15.04,0.0,10.49,58.1,80.036
222,2.55,56.1,13.36,2.42,11.89,58.1,79.968
223,2.56,56.1,12.64,2.38,12.94,58.1,80.002
224,2.58,57.7,12.88,2.16,13.5,58.1,80.036
225,2.59,58.2,14.48,3.98,15.07,58.1,80.036
226,2.6,58.9,14.56,6.44,14.91,58.1,79.968
227,2.62,59.9,15.92,6.57,14.29,58.1,80.002
228,2.63,60.6,20.0,5.34,16.0,58.1,79.933
229,2.64,62.1,24.64,4.66,15.31,58.1,80.139
230,2.66,63.6,26.64,4.13,16.04,58.1,80.036
231,2.67,66.6,26.32,3.18,18.3,58.1,80.002
232,2.69,68.5,25.36,5.14,17.8,58.1,79.968
233,2.7,70.9,24.16,8.35,19.65,58.1,79.86399999999999
234,2.72,74.0,22.96,8.83,18.3,58.1,80.002
235,2.73,76.4,25.52,11.1,15.8,58.1,80.036
236,2.74,77.0,30.08,12.06,16.65,58.1,80.036
237,2.76,77.4,32.96,15.8,17.47,58.1,79.899
238,2.77,77.6,36.96,16.96,16.49,58.1,79.968
239,2.79,76.7,41.6,18.11,16.0,58.1,79.899
240,2.8,75.4,46.88,17.4,17.17,58.1,79.933
241,2.82,73.2,50.88,17.14,16.51,58.1,80.208
242,2.83,68.2,53.12,17.83,13.9,58.1,80.036
243,2.84,65.0,53.6,14.53,13.96,58.1,79.899
244,2.86,62.8,53.92,12.62,11.01,58.1,80.036
245,2.87,58.4,54.08,8.92,7.62,58.1,79.899
246,2.88,56.7,51.68,6.64,4.4,58.1,80.036
247,2.89,52.1,47.92,4.32,4.78,58.1,79.968
248,2.9,48.5,42.32,3.22,1.11,58.1,80.105
249,2.91,46.6,36.08,0.0,0.12,58.1,79.968
250,2.91,44.8,31.04,0.0,0.62,48.4,79.968
251,2.92,44.7,25.76,0.0,1.12,48.4,79.968
252,2.93,43.1,19.84,0.0,0.84,48.4,80.071
253,2.94,42.1,16.08,0.0,0.0,48.4,80.002
254,2.94,41.1,13.92,0.0,0.0,48.4,79.968
255,2.95,40.9,12.56,0.0,0.0,48.4,80.002
256,2.96,41.9,11.44,0.0,0.0,48.4,80.071
257,2.97,42.4,10.88,0.0,2.26,48.4,79.86399999999999
258,2.98,42.9,10.72,0.0,5.05,48.4,79.933
259,2.99,43.6,11.12,0.0,5.24,48.4,79.899
260,3.0,43.4,11.36,0.0,4.8,48.4,79.796
261,3.01,42.6,11.6,0.0,7.69,48.4,80.002
262,3.02,43.4,11.36,0.0,10.66,48.4,79.933
263,3.03,43.9,10.8,0.0,11.35,48.4,79.933
264,3.04,43.6,9.68,0.0,11.53,48.4,79.899
265,3.05,42.7,8.8,0.0,11.88,48.4,79.899
266,3.06,42.5,8.8,0.0,12.87,48.4,79.933
267,3.08,43.7,9.6,0.0,10.36,48.4,79.796
268,3.09,42.7,10.4,0.0,11.53,48.4,79.86399999999999
269,3.1,43.7,10.96,0.0,10.82,48.4,79.899
270,3.11,42.0,11.44,0.0,11.39,48.4,79.83
271,3.12,42.5,11.68,0.0,12.54,48.4,79.899
272,3.14,43.6,11.76,0.0,12.72,48.4,79.933
273,3.15,44.2,11.84,0.0,13.66,48.4,79.933
274,3.16,44.1,11.84,0.0,13.41,48.4,79.796
275,3.18,45.6,11.68,0.0,10.49,48.4,79.83
276,3.19,46.9,11.6,0.0,11.22,48.4,79.83
277,3.2,44.6,11.6,0.28,9.35,48.4,79.933
278,3.21,46.2,11.76,2.48,8.3,48.4,79.624
279,3.22,47.8,11.68,2.44,6.74,48.4,79.86399999999999
280,3.23,48.3,12.24,1.84,6.96,48.4,79.968
281,3.24,49.1,14.72,0.0,4.82,48.4,79.86399999999999
282,3.25,50.5,16.16,0.0,4.44,48.4,79.796
283,3.26,51.5,15.92,0.0,4.36,48.4,79.86399999999999
284,3.27,52.2,14.08,0.0,4.23,48.4,79.86399999999999
285,3.28,54.9,12.8,0.95,4.85,48.4,79.86399999999999
286,3.29,56.1,11.52,1.74,4.7,48.4,79.933
287,3.3,58.1,10.56,2.6,5.03,48.4,79.968
288,3.31,59.2,11.6,3.32,6.86,48.4,79.796
289,3.32,60.5,14.24,4.1,3.75,48.4,79.899
290,3.33,62.5,16.88,8.81,0.98,48.4,79.899
291,3.34,65.0,19.28,10.7,3.27,48.4,79.968
292,3.34,67.4,23.2,12.0,3.2,48.4,80.036
293,3.35,68.6,29.92,10.99,1.25,48.4,80.036
294,3.36,70.7,35.68,13.72,1.79,48.4,80.002
295,3.37,71.8,39.2,14.21,0.78,48.4,79.899
296,3.38,72.2,41.04,13.73,0.0,48.4,79.86399999999999
297,3.39,73.7,44.32,12.63,0.0,48.4,79.83
298,3.39,74.3,45.76,7.94,0.0,48.4,80.002
299,3.4,71.5,46.56,5.74,0.0,48.4,79.86399999999999
300,3.41,74.2,44.8,3.93,0.0,48.4,80.071
301,3.42,69.9,40.16,2.7,0.0,48.4,79.933
302,3.42,65.1,34.64,4.41,0.0,48.4,79.968
303,3.43,59.5,29.68,3.92,0.0,48.4,79.899
304,3.44,56.6,25.2,2.24,0.0,48.4,80.002
305,3.45,54.1,23.68,1.69,0.0,48.4,80.036
306,3.46,50.9,22.72,5.03,0.2,48.4,79.899
307,3.46,49.1,20.48,3.33,1.61,48.4,79.83
308,3.47,47.9,19.44,0.0,1.7,48.4,80.002
309,3.48,46.2,21.36,0.0,1.48,48.4,79.968
310,3.49,45.6,19.76,0.0,3.18,48.4,79.899
311,3.5,44.9,16.16,0.0,4.1,48.4,79.933
312,3.51,45.7,13.68,0.0,6.13,48.4,79.86399999999999
313,3.52,44.9,11.92,0.0,9.64,48.4,79.933
314,3.53,44.4,10.96,0.0,9.57,48.4,80.036
315,3.54,44.4,10.72,0.0,9.55,48.4,79.86399999999999
316,3.55,43.8,10.96,0.0,8.31,48.4,79.899
317,3.56,43.8,11.28,0.0,8.82,48.4,79.968
318,3.57,43.8,11.68,0.0,6.43,48.4,79.899
319,3.58,43.8,11.6,0.0,3.82,48.4,79.83
320,3.59,45.4,11.2,0.0,4.56,48.4,79.86399999999999
321,3.6,45.7,10.24,0.0,3.28,48.4,79.968
322,3.61,45.6,9.36,0.0,4.36,48.4,80.071
323,3.62,46.2,9.6,0.0,4.53,48.4,79.899
324,3.63,46.9,10.4,0.0,4.36,48.4,79.933
325,3.64,45.3,11.04,0.0,5.63,48.4,79.933
326,3.65,46.1,11.36,0.0,5.99,48.4,80.002
327,3.66,47.2,11.6,0.0,5.31,48.4,80.002
328,3.67,47.6,11.52,0.0,5.89,48.4,79.899
329,3.68,47.5,11.6,0.0,7.69,48.4,79.86399999999999
330,3.69,47.5,11.6,3.53,6.85,48.4,79.933
331,3.7,48.7,11.6,3.18,5.66,48.4,80.036
332,3.71,50.5,13.28,6.01,7.92,48.4,79.899
333,3.72,49.8,17.44,6.39,7.35,48.4,79.968
334,3.73,50.3,20.32,6.98,7.07,48.4,79.933
335,3.74,50.0,24.4,8.36,7.57,48.4,79.933
336,3.75,50.6,27.04,8.83,7.99,48.4,79.86399999999999
337,3.76,51.4,29.76,10.11,9.28,48.4,79.933
338,3.77,53.3,31.84,14.22,9.19,48.4,79.968
339,3.78,56.7,33.28,18.12,11.88,48.4,79.968
340,3.8,57.9,37.28,19.16,12.0,48.4,79.968
341,3.81,61.5,44.16,20.52,12.85,48.4,79.968
342,3.82,61.3,50.32,20.19,13.85,48.4,79.899
343,3.83,60.8,54.48,20.59,13.36,48.4,79.933
344,3.85,59.6,57.28,19.83,12.86,48.4,79.933
345,3.86,54.3,58.16,15.62,11.73,48.4,80.036
346,3.87,48.6,59.12,14.99,8.35,48.4,79.86399999999999
347,3.88,46.6,58.24,13.82,7.84,48.4,79.968
348,3.89,42.1,55.12,13.55,6.18,48.4,80.002
349,3.9,40.2,52.24,14.16,3.38,48.4,80.036
350,3.91,38.3,49.92,13.7,1.94,48.4,80.002
351,3.92,36.3,48.64,16.1,0.24,48.4,80.036
352,3.93,38.0,48.4,17.03,0.57,48.4,79.933
353,3.94,39.2,48.56,14.03,0.0,48.4,79.933
354,3.94,40.7,50.4,11.83,0.0,48.4,79.968
355,3.95,40.8,50.88,14.97,0.0,48.4,79.933
356,3.96,37.7,49.28,15.57,0.0,48.4,80.002
357,3.97,37.0,47.68,16.36,0.0,48.4,80.071
358,3.98,37.8,48.8,16.63,0.0,48.4,80.002
359,3.98,38.2,50.16,15.79,0.0,48.4,80.071
360,3.99,39.5,50.8,15.77,0.0,48.4,79.968
361,4.0,41.3,51.52,12.25,0.0,48.4,79.899
362,4.01,41.8,51.68,10.43,0.0,48.4,80.071
363,4.01,42.1,50.8,12.86,0.0,48.4,80.036
364,4.02,41.5,47.44,13.72,0.0,48.4,79.933
365,4.03,39.9,44.72,12.55,0.0,48.4,80.002
366,4.04,38.0,44.72,11.62,0.0,48.4,79.968
367,4.04,35.4,45.68,14.79,0.0,48.4,80.002
368,4.05,33.6,45.12,17.04,0.0,48.4,80.036
369,4.06,30.3,44.96,18.33,0.0,48.4,79.968
370,4.07,31.8,47.52,21.23,0.0,35.7,79.933
371,4.08,29.8,50.56,22.74,0.0,35.7,79.968
372,4.08,30.5,53.68,24.99,0.0,35.7,79.968
373,4.09,31.9,57.76,21.36,0.0,35.7,80.036
374,4.1,34.2,61.12,19.38,0.0,35.7,80.071
375,4.11,34.0,63.04,17.71,0.0,35.7,79.968
376,4.11,36.0,61.28,15.46,0.0,35.7,80.139
377,4.12,34.8,59.52,17.18,0.0,35.7,80.071
378,4.13,33.8,57.2,16.41,0.0,35.7,80.036
379,4.14,33.8,54.8,14.31,0.0,35.7,80.036
380,4.14,28.3,54.08,12.91,0.0,35.7,79.968
381,4.15,29.4,52.24,13.26,0.0,35.7,80.071
382,4.16,28.4,50.32,12.84,0.0,35.7,80.071
383,4.17,29.2,48.64,12.32,0.0,35.7,80.002
384,4.18,27.8,47.52,11.06,0.0,35.7,80.002
385,4.18,29.0,46.64,9.69,2.07,35.7,80.071
386,4.19,30.1,44.8,6.31,0.91,35.7,80.105
387,4.2,30.2,42.88,3.65,2.57,35.7,80.002
388,4.21,34.7,39.76,2.45,1.39,35.7,79.899
389,4.22,33.7,34.72,0.98,0.0,35.7,80.243
390,4.22,35.1,28.88,2.33,0.0,35.7,79.899
391,4.23,35.6,23.04,2.5,0.0,35.7,80.002
392,4.24,34.4,19.2,5.3,0.0,35.7,80.002
393,4.25,33.3,18.4,6.13,0.0,35.7,80.036
394,4.25,34.5,19.12,4.54,0.0,35.7,80.105
395,4.26,34.2,21.84,3.89,0.0,35.7,80.002
396,4.27,35.1,23.12,4.17,0.96,35.7,80.036
397,4.28,33.9,23.12,4.18,0.04,35.7,80.071
398,4.29,34.2,23.04,5.04,1.97,35.7,80.071
399,4.29,34.0,23.04,3.3,3.24,35.7,80.139
400,4.3,35.0,23.2,6.47,4.91,35.7,80.071
401,4.31,33.8,23.36,9.6,4.66,35.7,80.208
402,4.32,33.5,23.36,9.54,5.03,35.7,80.071
403,4.33,34.2,27.2,8.56,6.22,35.7,80.036
404,4.34,34.2,32.08,10.2,8.11,35.7,80.071
405,4.35,35.3,34.4,8.5,9.02,35.7,80.071
406,4.36,36.4,34.64,6.79,8.05,35.7,80.105
407,4.37,39.5,36.32,6.54,7.59,35.7,80.139
408,4.39,41.3,35.68,4.71,6.58,35.7,80.036
409,4.4,43.9,33.6,4.09,9.57,35.7,79.968
410,4.41,46.4,31.44,6.83,9.13,35.7,80.002
411,4.42,45.7,28.08,9.21,7.01,35.7,80.139
412,4.43,44.2,26.48,11.24,5.92,35.7,80.139
413,4.44,42.7,29.12,13.44,3.7,35.7,80.071
414,4.45,42.1,32.56,15.62,2.12,35.7,80.139
415,4.46,41.5,37.04,15.92,4.85,35.7,80.036
416,4.47,42.2,41.92,14.17,3.72,35.7,80.002
417,4.47,40.0,46.16,13.41,3.18,35.7,80.002
418,4.48,38.0,48.48,13.38,2.22,35.7,80.071
419,4.49,36.4,48.24,11.57,1.17,35.7,80.002
420,4.5,37.9,47.44,8.63,3.04,35.7,80.105
421,4.51,38.0,46.16,8.19,3.79,35.7,79.86399999999999
422,4.52,37.9,44.08,4.54,1.29,35.7,80.105
423,4.53,37.2,40.08,3.98,0.38,35.7,79.968
424,4.53,36.1,36.48,4.23,0.15,35.7,79.968
425,4.54,36.5,30.72,4.79,0.0,35.7,80.105
426,4.55,36.1,27.28,5.09,0.0,35.7,80.139
427,4.56,37.4,25.28,4.45,0.06,35.7,80.071
428,4.57,37.2,24.16,1.4,1.01,35.7,80.036
429,4.57,36.3,24.48,1.31,0.0,35.7,80.036
430,4.58,35.7,23.28,2.06,0.0,35.7,80.002
431,4.59,36.1,19.68,3.38,0.0,35.7,80.036
432,4.6,38.0,17.6,3.69,0.0,35.7,80.071
433,4.6,38.1,17.52,5.17,0.0,35.7,80.139
434,4.61,38.5,19.04,4.09,0.0,35.7,80.105
435,4.62,40.0,20.96,3.49,0.0,35.7,79.968
436,4.63,39.0,22.64,3.63,0.0,35.7,80.036
437,4.63,40.1,22.24,2.58,0.0,35.7,80.139
438,4.64,39.7,22.0,2.48,0.0,35.7,80.105
439,4.65,41.7,21.44,3.51,0.0,35.7,80.139
440,4.66,42.0,19.36,6.07,0.0,35.7,80.036
441,4.67,42.7,17.76,6.83,0.0,35.7,80.071
442,4.67,43.0,20.24,9.98,0.0,35.7,80.105
443,4.68,43.8,24.56,10.96,0.27,35.7,80.002
444,4.69,44.9,28.64,11.52,2.19,35.7,80.071
445,4.7,46.2,33.52,13.59,2.87,35.7,80.036
446,4.71,46.7,37.2,13.41,0.0,35.7,80.002
447,4.71,49.1,40.32,14.18,0.16,35.7,80.105
448,4.72,49.8,43.68,14.0,0.1,35.7,80.071
449,4.73,49.4,45.04,15.67,0.0,35.7,80.036
450,4.74,48.5,46.24,15.3,0.14,35.7,80.036
451,4.74,48.9,47.76,14.57,0.75,35.7,80.139
452,4.75,48.7,49.36,12.38,0.05,35.7,80.105
453,4.76,48.2,49.92,13.82,1.48,35.7,80.036
454,4.77,45.6,49.2,15.66,0.82,35.7,80.036
455,4.78,40.9,46.88,14.15,0.07,35.7,80.071
456,4.78,37.1,47.44,12.52,0.94,35.7,80.105
457,4.79,36.6,48.56,12.55,2.09,35.7,79.968
458,4.8,35.3,48.0,11.72,2.3,35.7,79.899
