step,spool,diameter,speed,motorV,extfrq,target,temp
452,15.17,51.0,89.6,88.2,84.64,51.4,79.86399999999999
453,15.21,50.6,89.04,87.4,84.1,51.4,79.899
454,15.25,50.1,87.84,87.34,83.86,51.4,79.933
455,15.29,50.0,87.44,87.04,83.31,51.4,79.933
456,15.33,50.2,86.56,87.02,83.4,51.4,79.899
457,15.37,50.2,86.0,87.27,83.24,51.4,79.899
458,15.41,51.4,86.24,87.21,82.79,51.4,79.727
459,15.45,52.0,86.24,87.1,81.71,51.4,79.86399999999999
460,15.49,53.7,85.84,87.17,80.51,51.4,79.796
461,15.53,53.9,86.24,87.2,79.43,51.4,79.86399999999999
462,15.57,55.8,86.24,87.38,77.74,51.4,79.796
463,15.6,53.8,86.08,87.13,75.75,51.4,79.83
464,15.64,51.7,86.48,87.35,73.96,51.4,79.796
465,15.68,50.4,86.4,87.74,72.27,51.4,79.83
466,15.71,48.8,85.92,88.91,70.96,51.4,79.727
467,15.75,48.4,86.56,89.46,69.78,51.4,79.796
468,15.78,47.4,87.04,90.15,68.98,51.4,79.727
469,15.82,47.4,87.52,90.35,67.97,51.4,79.86399999999999
470,15.85,50.2,88.4,90.96,66.2,51.4,79.83
471,15.88,52.0,89.04,90.84,64.75,51.4,79.83
472,15.92,52.0,89.2,91.29,62.56,51.4,79.796
473,15.95,51.8,89.6,91.47,59.97,51.4,79.76100000000001
474,15.98,51.0,89.92,91.5,57.83,51.4,79.76100000000001
475,16.01,51.3,90.08,92.77,55.98,51.4,79.76100000000001
476,16.04,50.7,90.24,94.25,53.75,51.4,79.899
477,16.07,51.5,90.72,95.91,51.66,51.4,79.658
478,16.09,51.7,91.52,97.73,50.1,51.4,79.692
479,16.12,52.2,92.88,99.88,48.41,51.4,79.727
480,16.15,50.7,94.24,100.0,46.59,51.4,79.796
481,16.17,50.6,96.32,100.0,44.8,51.4,79.727
482,16.2,49.7,98.4,100.0,43.39,51.4,79.658
483,16.22,49.2,98.8,100.0,42.35,51.4,79.692
484,16.25,50.2,98.72,100.0,41.45,51.4,79.658
485,16.27,51.8,98.8,100.0,40.53,51.4,79.727
486,16.29,50.6,98.88,100.0,40.58,51.4,79.727
487,16.32,49.9,98.72,100.0,41.34,51.4,79.589
488,16.34,47.1,98.88,100.0,41.89,51.4,79.76100000000001
489,16.36,45.7,98.72,100.0,42.97,51.4,79.692
490,16.39,44.5,98.88,100.0,44.62,51.4,79.692
491,16.41,43.0,98.88,100.0,45.26,51.4,79.692
492,16.44,42.1,98.64,100.0,46.47,51.4,79.692
493,16.46,43.4,98.8,100.0,46.33,51.4,79.658
494,16.49,42.2,98.88,100.0,45.65,51.4,79.76100000000001
495,16.51,43.7,98.72,100.0,44.38,51.4,79.692
496,16.54,43.0,98.88,100.0,43.16,51.4,79.658
497,16.56,43.4,98.88,100.0,42.41,51.4,79.83
498,16.59,43.6,98.88,100.0,41.44,51.4,79.555
499,16.61,42.9,98.96,100.0,40.81,51.4,79.658
500,16.63,41.6,98.88,100.0,40.81,51.4,79.658
501,16.66,42.4,99.2,100.0,40.95,51.4,79.658
502,16.68,38.6,99.2,100.0,41.86,51.4,79.658
503,16.71,42.3,98.8,100.0,42.3,51.4,79.727
504,16.73,39.0,99.04,100.0,42.75,51.4,79.692
505,16.75,41.5,98.88,100.0,42.85,34.6,79.692
506,16.78,37.6,99.04,100.0,42.01,34.6,79.521
507,16.8,34.5,99.28,100.0,41.34,34.6,79.796
508,16.82,37.2,99.04,100.0,40.71,34.6,79.624
509,16.85,36.6,98.96,100.0,40.65,34.6,79.692
510,16.87,37.8,99.2,100.0,40.71,34.6,79.76100000000001
511,16.89,39.6,99.04,100.0,41.35,34.6,79.589
512,16.92,41.2,99.04,99.71,41.95,34.6,79.796
513,16.94,40.2,98.96,99.82,42.32,34.6,79.727
514,16.97,37.7,98.24,99.67,42.23,34.6,79.796
515,16.99,35.4,97.84,99.26,42.79,34.6,79.658
516,17.01,36.1,97.84,99.06,43.56,34.6,79.692
517,17.04,37.0,97.04,99.01,44.04,34.6,79.692
518,17.06,36.1,96.24,98.9,44.66,34.6,79.76100000000001
519,17.09,37.9,95.92,98.83,45.34,34.6,79.692
520,17.11,38.9,96.08,98.8,45.79,34.6,79.555
521,17.14,37.2,96.0,98.6,46.01,34.6,79.727
522,17.16,36.2,95.76,98.3,45.99,34.6,79.727
523,17.19,35.5,95.84,97.87,46.11,34.6,79.796
524,17.21,35.2,95.52,97.21,46.09,34.6,79.727
525,17.24,36.1,95.2,97.16,45.93,34.6,79.692
526,17.27,37.0,95.12,97.38,46.64,34.6,79.727
527,17.29,37.0,94.88,97.29,47.3,34.6,79.727
528,17.32,35.9,94.48,97.01,47.78,34.6,79.933
529,17.34,38.2,94.88,97.43,48.36,34.6,79.86399999999999
530,17.37,38.0,94.88,97.36,49.01,34.6,79.658
531,17.4,39.4,94.72,97.68,49.82,34.6,79.899
532,17.42,38.0,95.04,97.86,50.29,34.6,79.692
533,17.45,39.4,94.88,97.84,50.73,34.6,79.76100000000001
534,17.48,38.2,95.04,98.28,51.67,34.6,79.796
535,17.5,38.6,95.36,98.75,52.66,34.6,79.83
536,17.53,36.5,95.12,98.65,53.43,34.6,79.727
537,17.56,36.8,95.68,99.22,53.86,34.6,79.83
538,17.59,36.5,95.84,99.45,54.15,34.6,79.86399999999999
539,17.62,36.7,95.68,99.79,54.18,34.6,79.796
540,17.65,36.5,96.32,100.0,54.37,34.6,79.76100000000001
541,17.68,37.4,97.12,99.96,54.28,34.6,79.83
542,17.7,38.6,98.24,99.86,52.61,34.6,79.86399999999999
543,17.73,38.8,99.04,99.82,51.59,34.6,79.899
544,17.76,38.8,98.56,99.99,50.55,34.6,79.796
545,17.79,38.7,98.16,99.83,49.69,34.6,79.86399999999999
546,17.81,38.6,98.4,99.78,48.79,34.6,79.83
547,17.84,37.1,98.48,99.89,47.94,34.6,79.83
548,17.87,37.1,98.32,100.0,47.12,34.6,79.933
549,17.89,38.9,98.16,99.84,46.49,34.6,79.83
550,17.92,39.6,98.48,100.0,46.1,34.6,79.933
551,17.94,41.3,98.8,100.0,46.42,34.6,79.899
552,17.97,41.1,98.64,100.0,46.34,34.6,79.796
553,17.99,40.8,98.96,100.0,46.36,34.6,79.899
554,18.02,41.1,99.2,100.0,47.06,34.6,79.933
555,18.04,40.9,99.04,100.0,47.29,34.6,79.899
556,18.07,42.8,99.04,100.0,47.51,34.6,79.796
557,18.1,42.1,99.36,100.0,47.43,34.6,79.83
558,18.12,41.1,99.12,100.0,47.64,34.6,79.83
559,18.15,40.7,99.36,100.0,47.82,34.6,80.002
560,18.17,40.9,99.28,100.0,47.78,34.6,79.933
561,18.2,39.9,99.04,100.0,47.5,34.6,79.968
562,18.23,39.6,99.36,100.0,47.05,34.6,79.968
563,18.25,40.4,99.2,100.0,46.55,34.6,79.86399999999999
564,18.28,40.0,99.04,99.96,46.0,34.6,80.002
565,18.3,40.5,99.2,99.88,45.36,34.6,79.968
566,18.33,39.8,98.96,99.95,44.92,34.6,80.002
567,18.35,40.5,98.8,99.97,44.46,34.6,79.968
568,18.38,38.6,98.96,99.81,43.84,34.6,80.002
569,18.4,37.2,98.88,100.0,43.73,34.6,79.899
570,18.43,36.9,98.56,100.0,43.68,34.6,79.933
571,18.45,38.5,98.56,100.0,43.96,34.6,80.002
572,18.48,38.1,98.96,99.89,43.93,34.6,80.036
573,18.5,37.4,99.2,99.77,43.7,34.6,80.036
574,18.53,37.2,98.72,99.68,43.92,34.6,80.071
575,18.55,37.2,98.32,99.46,43.91,34.6,80.071
576,18.57,37.3,97.92,99.38,44.13,34.6,80.105
577,18.6,40.2,97.04,99.4,44.51,34.6,80.105
578,18.62,39.6,96.64,99.41,45.03,34.6,80.002
579,18.65,39.8,96.48,99.31,46.05,34.6,80.002
580,18.67,40.7,96.24,99.03,47.67,34.6,80.036
581,18.7,41.0,96.4,99.09,48.81,34.6,80.071
582,18.73,41.8,96.32,98.97,50.15,34.6,79.933
583,18.75,40.2,96.08,98.87,51.74,34.6,79.933
584,18.78,39.9,96.24,98.73,53.47,34.6,79.968
585,18.81,39.7,96.0,98.75,55.06,34.6,80.002
586,18.84,38.6,95.84,98.83,57.09,34.6,80.002
587,18.87,38.2,95.92,98.94,59.18,34.6,80.036
588,18.9,37.8,95.84,98.47,60.48,34.6,79.968
589,18.93,37.1,96.16,98.29,62.3,34.6,79.968
590,18.96,35.7,95.92,97.63,63.89,34.6,80.071
591,18.99,37.6,95.36,97.4,66.35,34.6,80.139
592,19.03,36.8,95.44,97.41,68.23,34.6,80.036
593,19.06,36.0,95.2,97.4,70.12,34.6,80.071
594,19.1,31.6,94.88,97.57,72.01,34.6,80.036
595,19.13,30.6,95.04,98.03,73.07,34.6,80.002
596,19.17,33.1,95.04,98.22,73.9,34.6,80.002
597,19.2,36.2,95.04,99.06,74.52,34.6,80.071
598,19.24,36.5,95.52,99.8,74.7,34.6,80.105
599,19.28,36.6,95.76,100.0,74.77,34.6,80.071
600,19.31,35.3,96.8,100.0,75.19,34.6,80.002
601,19.35,35.2,98.32,100.0,75.32,34.6,80.208
602,19.39,35.9,98.72,100.0,75.39,34.6,80.002
603,19.42,37.7,98.88,100.0,75.6,34.6,80.036
604,19.46,40.8,99.04,100.0,75.65,34.6,80.208
605,19.5,40.5,98.88,100.0,75.76,34.6,79.968
606,19.53,39.4,98.96,100.0,76.58,34.6,80.071
607,19.57,39.9,99.04,100.0,78.04,34.6,80.002
608,19.61,39.5,98.88,100.0,78.69,34.6,80.139
609,19.65,38.3,99.2,100.0,79.72,34.6,80.105
610,19.68,39.8,99.12,100.0,80.52,34.6,80.036
611,19.72,40.4,99.04,100.0,81.11,34.6,80.071
612,19.76,40.8,99.04,100.0,81.95,34.6,79.968
613,19.8,40.2,98.96,100.0,82.68,34.6,79.899
614,19.84,41.8,99.12,100.0,83.34,34.6,80.071
615,19.88,42.7,99.28,100.0,83.71,34.6,80.002
616,19.92,43.4,98.88,100.0,84.08,34.6,80.071
617,19.96,43.9,99.04,100.0,84.66,34.6,80.105
618,20.0,46.1,98.96,100.0,85.71,34.6,80.071
619,20.04,45.4,98.88,100.0,86.84,34.6,80.105
620,20.08,46.1,99.12,100.0,87.3,34.6,80.105
621,20.12,45.7,98.88,100.0,87.77,34.6,79.933
622,20.16,48.9,98.8,100.0,87.88,34.6,80.002
623,20.21,43.6,98.8,100.0,87.81,34.6,80.002
624,20.25,43.1,98.64,100.0,87.64,34.6,80.208
625,20.29,41.1,98.96,100.0,87.72,49.1,80.139
626,20.33,40.6,98.88,100.0,87.44,49.1,80.071
627,20.37,40.2,98.8,100.0,87.32,49.1,80.002
628,20.41,40.1,99.12,100.0,87.56,49.1,79.968
629,20.45,40.9,98.88,100.0,87.68,49.1,80.071
630,20.5,40.9,99.04,99.82,87.2,49.1,80.071
631,20.54,41.5,99.04,99.06,86.94,49.1,80.139
632,20.58,41.4,98.4,98.3,87.22,49.1,80.036
633,20.62,42.2,97.44,97.65,87.71,49.1,79.933
634,20.66,42.4,96.0,97.38,87.92,49.1,80.208
635,20.7,44.0,95.28,97.16,88.15,49.1,80.071
636,20.74,43.6,95.2,97.14,88.36,49.1,80.036
637,20.79,44.9,94.88,97.39,88.74,49.1,80.071
638,20.83,44.9,94.64,97.27,89.29,49.1,80.139
639,20.87,49.2,94.88,97.36,89.3,49.1,79.968
640,20.91,48.3,95.04,97.15,89.45,49.1,80.071
641,20.95,50.9,94.88,97.13,89.7,49.1,80.002
642,21.0,49.9,94.88,97.51,90.4,49.1,80.002
643,21.04,49.8,94.64,98.28,90.82,49.1,80.071
644,21.08,49.3,94.72,98.98,91.6,49.1,79.933
645,21.12,51.3,95.28,99.38,91.66,49.1,79.899
646,21.17,52.0,95.68,100.0,91.96,49.1,79.933
647,21.21,52.0,96.16,100.0,92.23,49.1,80.071
648,21.25,51.6,97.68,100.0,92.55,49.1,79.933
649,21.3,50.8,98.88,100.0,93.14,49.1,79.86399999999999
650,21.34,49.1,99.12,100.0,93.46,49.1,80.002
651,21.38,48.7,99.04,100.0,93.09,49.1,80.002
652,21.43,48.2,98.88,100.0,93.07,49.1,79.968
653,21.47,47.9,99.04,100.0,92.7,49.1,80.002
654,21.51,47.5,99.04,100.0,92.68,49.1,79.86399999999999
655,21.56,47.8,99.04,100.0,92.45,49.1,79.968
656,21.6,48.0,99.2,100.0,92.84,49.1,79.796
657,21.64,48.4,98.96,100.0,93.13,49.1,79.968
658,21.69,47.8,99.04,100.0,93.96,49.1,79.796
659,21.73,47.5,99.04,100.0,94.51,49.1,79.899
660,21.77,44.8,98.88,100.0,94.55,49.1,79.83
661,21.82,46.0,99.2,100.0,94.45,49.1,79.86399999999999
662,21.86,45.2,98.88,100.0,94.06,49.1,80.036
663,21.91,45.7,98.8,100.0,92.89,49.1,79.86399999999999
664,21.95,47.7,99.12,100.0,92.01,49.1,79.76100000000001
665,21.99,48.9,98.96,100.0,91.47,49.1,79.86399999999999
666,22.04,49.3,99.12,100.0,90.9,49.1,79.86399999999999
667,22.08,47.5,99.12,99.9,90.75,49.1,80.002
668,22.12,49.4,98.88,100.0,91.02,49.1,79.933
669,22.16,50.6,98.8,100.0,91.22,49.1,79.658
670,22.21,57.2,98.64,99.72,91.22,49.1,79.899
671,22.25,49.6,99.04,99.72,91.2,49.1,79.727
672,22.29,50.8,98.56,99.55,91.56,49.1,79.86399999999999
673,22.34,50.4,97.6,99.88,91.48,49.1,79.83
674,22.38,48.4,97.36,99.72,91.81,49.1,79.796
675,22.42,50.8,97.76,100.0,92.0,49.1,79.968
676,22.46,52.1,98.08,99.75,92.4,49.1,79.899
677,22.51,51.8,98.32,99.57,92.75,49.1,79.796
678,22.55,50.4,98.48,99.71,93.07,49.1,79.76100000000001
679,22.59,56.2,97.44,99.65,92.98,49.1,79.968
680,22.64,52.8,97.44,99.8,92.95,49.1,79.83
681,22.68,51.9,97.44,99.92,92.67,49.1,79.83
682,22.72,55.1,97.52,100.0,92.41,49.1,79.86399999999999
683,22.77,56.6,98.24,100.0,92.18,49.1,79.933
684,22.81,58.1,98.56,100.0,92.12,49.1,79.83
685,22.85,57.1,98.72,100.0,92.12,49.1,79.968
686,22.9,53.6,98.88,100.0,92.23,49.1,79.83
687,22.94,50.2,98.72,100.0,92.34,49.1,79.968
688,22.98,48.7,98.8,100.0,92.2,49.1,79.86399999999999
689,23.03,50.4,98.8,100.0,92.08,49.1,79.796
690,23.07,50.1,98.72,100.0,91.71,49.1,79.796
691,23.11,50.5,98.88,100.0,90.65,49.1,79.899
692,23.16,51.3,98.8,100.0,89.42,49.1,79.86399999999999
693,23.2,49.9,98.72,100.0,88.97,49.1,79.83
694,23.24,49.0,98.88,100.0,88.59,49.1,79.86399999999999
695,23.28,46.8,98.72,100.0,88.4,49.1,79.86399999999999
696,23.32,51.6,98.72,100.0,88.37,49.1,79.899
697,23.36,49.6,98.88,100.0,88.72,49.1,79.86399999999999
698,23.41,47.4,98.64,100.0,89.05,49.1,79.933
699,23.45,47.7,98.72,100.0,89.49,49.1,80.036
700,23.49,48.8,98.8,100.0,89.81,49.1,79.76100000000001
701,23.53,50.6,98.64,100.0,89.75,49.1,79.86399999999999
702,23.57,52.1,98.88,100.0,90.35,49.1,79.76100000000001
703,23.62,52.0,98.72,100.0,90.62,49.1,79.796
704,23.66,51.6,98.72,100.0,90.58,49.1,79.83
705,23.7,55.6,98.88,100.0,90.96,49.1,79.796
706,23.75,53.0,98.72,100.0,91.34,49.1,79.83
707,23.79,52.3,99.04,100.0,91.31,49.1,79.83
708,23.83,52.3,99.04,100.0,91.5,49.1,79.692
709,23.87,51.0,98.64,100.0,91.69,49.1,79.899
710,23.92,51.2,99.04,99.84,91.89,49.1,79.692
711,23.96,51.5,98.88,99.63,92.04,49.1,79.796
712,24.0,50.6,98.64,99.31,92.49,49.1,79.83
713,24.05,51.4,97.92,98.71,93.09,49.1,79.83
714,24.09,51.4,96.8,98.49,93.52,49.1,79.76100000000001
715,24.13,52.5,96.16,98.26,94.15,49.1,79.76100000000001
716,24.18,50.5,95.92,98.48,94.3,49.1,79.86399999999999
717,24.22,51.3,95.76,98.82,94.33,49.1,79.796
718,24.26,50.9,95.84,99.13,94.68,49.1,79.83
719,24.31,52.3,95.92,99.07,94.7,49.1,79.796
720,24.35,50.9,95.92,98.95,94.45,49.1,79.76100000000001
721,24.4,50.4,96.32,99.49,94.18,49.1,79.796
722,24.44,49.6,96.16,99.6,94.22,49.1,79.76100000000001
723,24.49,48.0,96.24,99.63,94.0,49.1,79.727
724,24.53,48.1,96.96,99.37,94.23,49.1,79.86399999999999
725,24.57,47.2,97.12,99.39,94.79,49.1,79.692
726,24.62,47.1,96.64,99.35,95.08,49.1,79.76100000000001
727,24.66,47.8,96.32,98.92,94.9,49.1,79.83
728,24.71,48.0,96.24,99.29,94.92,49.1,79.692
729,24.75,47.3,96.16,99.61,95.17,49.1,79.76100000000001
730,24.79,46.4,96.0,99.92,95.18,49.1,79.658
731,24.84,47.3,96.48,100.0,94.89,49.1,79.76100000000001
732,24.88,44.5,97.84,100.0,94.66,49.1,79.692
733,24.93,40.7,98.8,100.0,94.69,49.1,79.796
734,24.97,46.2,98.8,100.0,94.57,49.1,79.658
735,25.01,47.3,99.2,100.0,94.21,49.1,79.83
736,25.06,46.8,99.2,100.0,94.15,49.1,79.899
737,25.1,43.8,98.96,100.0,94.52,49.1,79.86399999999999
738,25.15,40.5,99.28,100.0,94.05,49.1,79.76100000000001
739,25.19,39.1,99.2,100.0,93.88,49.1,79.658
740,25.23,42.1,98.96,100.0,93.9,49.1,79.83
741,25.28,42.8,99.28,100.0,94.47,49.1,79.796
742,25.32,44.2,99.04,100.0,95.02,49.1,79.86399999999999
743,25.37,41.8,99.36,100.0,95.18,49.1,79.796
744,25.41,38.6,99.28,100.0,95.23,49.1,79.76100000000001
745,25.45,38.6,98.96,100.0,95.29,50.4,79.933
746,25.5,39.4,99.28,100.0,95.26,50.4,79.83
747,25.54,39.3,99.12,100.0,94.97,50.4,79.76100000000001
748,25.59,38.8,99.2,100.0,94.95,50.4,79.727
749,25.63,40.7,99.36,100.0,94.88,50.4,79.76100000000001
750,25.68,41.9,99.04,99.99,94.81,50.4,79.76100000000001
751,25.72,42.5,99.36,99.73,94.72,50.4,79.899
752,25.76,40.3,99.2,99.99,94.14,50.4,79.83
753,25.81,39.9,98.4,99.99,93.64,50.4,79.933
754,25.85,43.0,98.24,99.96,93.25,50.4,79.86399999999999
755,25.9,45.8,98.72,100.0,93.26,50.4,79.658
756,25.94,47.7,98.72,100.0,92.91,50.4,79.899
757,25.98,51.9,99.12,99.75,93.46,50.4,79.76100000000001
758,26.03,52.5,99.2,99.24,94.38,50.4,79.692
759,26.07,53.5,98.88,99.24,94.68,50.4,79.86399999999999
760,26.11,53.7,97.44,98.62,95.25,50.4,79.76100000000001
761,26.16,52.4,96.0,98.33,95.81,50.4,79.933
762,26.2,50.6,96.16,98.17,95.91,50.4,79.83
763,26.25,49.6,95.76,98.41,95.68,50.4,79.796
764,26.29,47.3,95.36,98.44,95.34,50.4,79.796
765,26.34,47.9,95.52,98.93,94.49,50.4,79.899
766,26.38,47.4,95.68,98.97,94.02,50.4,79.86399999999999
767,26.42,47.3,95.76,98.89,93.96,50.4,79.76100000000001
768,26.47,48.0,96.08,98.45,93.74,50.4,79.83
769,26.51,45.4,96.0,98.17,93.18,50.4,79.83
770,26.56,43.7,95.76,97.79,93.3,50.4,79.83
771,26.6,43.5,95.68,97.31,93.76,50.4,79.83
772,26.64,43.9,95.36,96.9,94.11,50.4,79.76100000000001
773,26.69,46.2,95.12,96.81,93.95,50.4,79.76100000000001
774,26.73,49.3,95.04,97.12,94.25,50.4,79.899
775,26.77,50.7,94.48,97.46,94.48,50.4,79.83
776,26.82,50.9,94.64,97.73,94.34,50.4,79.76100000000001
777,26.86,51.1,94.88,98.31,94.5,50.4,79.86399999999999
778,26.91,50.9,94.72,98.78,94.98,50.4,79.83
779,26.95,50.4,95.36,98.8,95.1,50.4,79.796
780,27.0,50.4,95.76,98.97,95.38,50.4,79.83
781,27.04,51.8,95.68,99.22,95.59,50.4,79.796
782,27.08,53.9,96.0,99.2,95.5,50.4,79.796
783,27.13,56.0,96.0,99.3,95.73,50.4,79.933
784,27.17,56.6,96.16,99.2,96.23,50.4,79.83
785,27.22,57.5,96.32,99.11,96.39,50.4,79.933
786,27.26,56.9,96.08,98.6,96.4,50.4,79.86399999999999
787,27.31,56.9,96.0,98.55,96.33,50.4,79.86399999999999
788,27.35,56.5,96.08,98.4,96.05,50.4,79.968
789,27.4,56.8,95.68,98.51,95.88,50.4,79.933
790,27.44,56.7,95.84,98.27,95.12,50.4,79.899
791,27.49,56.7,95.68,98.48,94.62,50.4,79.899
792,27.53,56.9,95.44,98.77,94.73,50.4,79.968
793,27.57,55.7,95.68,98.9,94.52,50.4,79.968
794,27.62,55.6,95.76,99.4,94.76,50.4,79.933
795,27.66,56.0,95.84,99.26,95.0,50.4,79.83
796,27.71,57.6,96.24,99.67,95.18,50.4,79.86399999999999
797,27.75,57.2,96.4,100.0,95.03,50.4,79.968
798,27.79,54.7,96.56,100.0,95.01,50.4,79.796
799,27.84,53.0,98.08,100.0,94.9,50.4,79.899
800,27.88,52.3,98.88,100.0,95.26,50.4,80.105
801,27.93,49.4,99.04,100.0,94.75,50.4,80.105
802,27.97,47.3,99.12,100.0,94.65,50.4,80.071
803,28.02,46.6,98.96,100.0,94.71,50.4,79.899
804,28.06,48.3,99.2,100.0,93.84,50.4,80.002
805,28.1,47.5,99.36,100.0,93.22,50.4,80.036
806,28.15,49.1,99.2,100.0,92.56,50.4,79.899
807,28.19,46.2,99.36,100.0,92.24,50.4,80.105
808,28.23,47.2,99.12,100.0,92.56,50.4,80.002
809,28.28,45.4,99.12,100.0,93.15,50.4,79.933
810,28.32,44.4,99.36,100.0,93.74,50.4,79.968
811,28.36,42.4,99.2,99.98,93.95,50.4,80.036
812,28.41,45.5,99.12,99.44,94.92,50.4,80.002
813,28.45,50.2,99.04,98.97,95.64,50.4,80.071
814,28.5,49.9,97.92,98.92,96.16,50.4,79.968
815,28.54,49.5,96.72,97.98,95.91,50.4,79.899
816,28.59,48.3,96.24,98.06,95.6,50.4,80.071
817,28.63,48.3,95.76,97.59,95.93,50.4,80.036
818,28.67,47.5,95.6,97.6,96.22,50.4,79.933
819,28.72,49.0,95.44,97.99,96.49,50.4,80.002
820,28.76,49.7,95.2,97.8,96.58,50.4,80.071
821,28.81,50.0,95.44,97.34,97.18,50.4,79.968
822,28.85,49.5,95.12,96.95,97.38,50.4,80.071
823,28.9,50.2,95.04,96.45,97.78,50.4,80.002
824,28.94,50.6,94.96,95.57,98.43,50.4,80.036
825,28.99,50.9,94.48,94.79,98.97,50.4,80.071
826,29.04,50.1,94.4,94.17,99.43,50.4,80.139
827,29.08,50.0,93.92,93.88,100.0,50.4,80.139
828,29.13,50.1,92.96,93.22,100.0,50.4,79.968
829,29.17,49.4,92.88,92.86,100.0,50.4,80.105
830,29.22,49.7,92.56,92.49,100.0,50.4,79.899
831,29.27,49.3,91.84,92.17,100.0,50.4,80.036
832,29.31,50.5,91.92,92.07,100.0,50.4,80.105
833,29.36,50.8,91.52,91.53,100.0,50.4,80.17399999999999
834,29.41,50.8,91.04,90.91,100.0,50.4,79.933
835,29.45,50.8,91.28,91.21,100.0,50.4,80.036
836,29.5,52.3,90.72,90.82,100.0,50.4,80.002
837,29.54,51.7,90.24,90.46,100.0,50.4,80.002
838,29.59,51.9,90.4,89.66,100.0,50.4,80.071
839,29.64,52.8,90.0,89.12,100.0,50.4,80.105
840,29.68,52.0,89.36,88.83,100.0,50.4,80.002
841,29.73,53.2,89.12,88.55,100.0,50.4,80.002
842,29.77,52.9,88.64,88.43,100.0,50.4,80.105
843,29.82,51.8,88.0,88.21,100.0,50.4,80.243
844,29.87,51.5,88.08,87.57,100.0,50.4,79.933
845,29.91,52.0,87.84,87.04,100.0,50.4,79.933
846,29.96,52.8,87.28,86.47,100.0,50.4,79.968
847,30.01,54.6,87.12,85.23,100.0,50.4,79.933
848,30.05,51.8,86.64,84.61,100.0,50.4,79.86399999999999
849,30.1,51.2,85.6,83.22,100.0,50.4,79.968
850,30.14,49.9,84.8,82.43,100.0,50.4,79.933
851,30.19,49.1,84.0,81.34,100.0,50.4,79.899
852,30.24,49.8,82.48,81.29,100.0,50.4,80.002
853,30.28,49.5,81.68,80.53,100.0,50.4,80.036
854,30.33,50.2,80.96,78.53,100.0,50.4,79.968
855,30.37,49.8,80.16,76.3,100.0,50.4,79.933
856,30.42,53.5,79.04,74.05,100.0,50.4,79.933
857,30.47,49.5,77.44,71.61,100.0,50.4,79.933
858,30.51,50.4,75.44,69.73,100.0,50.4,79.968
859,30.56,51.7,72.88,67.6,100.0,50.4,79.86399999999999
860,30.61,52.5,71.04,64.79,100.0,50.4,79.933
861,30.65,56.4,69.28,63.1,100.0,50.4,80.105
862,30.7,55.6,67.12,62.0,100.0,50.4,79.933
863,30.74,57.3,64.48,61.35,100.0,50.4,80.002
864,30.79,60.2,62.8,61.0,100.0,50.4,79.968
865,30.84,61.9,61.92,60.79,100.0,59.8,79.968
866,30.88,61.9,61.36,60.23,99.92,59.8,79.968
867,30.93,61.1,60.32,59.53,99.66,59.8,80.002
868,30.97,60.9,59.92,58.98,99.5,59.8,79.933
869,31.02,59.4,60.0,58.41,99.44,59.8,79.968
870,31.07,61.2,59.52,57.7,99.29,59.8,80.002
871,31.11,61.3,58.72,57.37,99.26,59.8,80.002
872,31.16,62.2,57.68,57.22,99.05,59.8,79.899
873,31.2,63.8,57.44,57.73,98.96,59.8,80.002
874,31.25,63.6,57.36,58.21,99.08,59.8,79.899
875,31.3,64.5,57.28,58.41,98.68,59.8,79.933
876,31.34,63.9,56.88,58.77,98.01,59.8,79.968
877,31.39,62.8,57.04,58.57,97.28,59.8,79.83
878,31.43,63.0,57.68,58.24,96.08,59.8,79.968
879,31.48,60.9,58.16,59.8,95.33,59.8,79.933
880,31.52,60.6,58.0,62.43,94.71,59.8,80.071
881,31.56,61.5,57.12,64.46,94.7,59.8,79.933
882,31.61,60.2,58.08,66.17,94.52,59.8,79.933
883,31.65,62.1,59.92,67.43,94.61,59.8,79.899
884,31.7,66.0,61.68,68.44,94.47,59.8,80.036
885,31.74,63.7,63.12,69.21,94.88,59.8,79.899
886,31.78,68.1,64.48,69.59,95.55,59.8,79.899
887,31.83,69.6,65.92,69.77,95.62,59.8,79.968
888,31.87,69.1,66.8,70.38,95.59,59.8,79.727
889,31.92,64.0,67.04,71.24,95.83,59.8,79.83
890,31.96,61.4,67.04,71.42,96.35,59.8,80.002
891,32.01,61.5,68.08,71.53,96.42,59.8,79.968
892,32.05,58.3,68.8,72.26,96.77,59.8,79.796
893,32.1,56.1,68.96,72.11,97.17,59.8,79.796
894,32.14,58.4,69.28,72.0,97.33,59.8,79.933
895,32.19,60.7,70.08,72.22,97.33,59.8,80.002
896,32.23,62.9,70.08,72.18,97.49,59.8,79.658
897,32.28,61.0,69.44,72.41,97.61,59.8,79.899
898,32.32,61.5,69.6,72.4,97.75,59.8,79.796
899,32.37,60.7,70.08,72.47,97.66,59.8,79.692
900,32.41,60.7,70.24,72.12,97.65,59.8,79.899
901,32.46,61.5,70.08,71.7,97.35,59.8,79.899
902,32.5,61.1,70.48,71.75,97.58,59.8,79.83
903,32.55,61.6,70.4,71.72,97.52,59.8,79.86399999999999
904,32.59,61.1,69.92,70.75,97.42,59.8,79.86399999999999
905,32.64,65.9,69.28,69.15,97.35,59.8,79.86399999999999
906,32.68,64.5,69.36,68.56,97.83,59.8,79.899
907,32.73,64.6,68.88,67.32,98.01,59.8,79.692
