step,spool,diameter,speed,motorV,extfrq,target,temp
684,21.09,42.3,98.08,99.6,77.01,43.9,80.036
685,21.13,42.7,98.72,99.76,76.22,43.9,79.933
686,21.17,46.4,98.72,99.97,75.91,43.9,79.968
687,21.21,44.3,99.2,99.85,75.59,43.9,80.002
688,21.24,44.5,100.0,99.83,75.59,43.9,79.933
689,21.28,41.7,100.16,100.0,75.88,43.9,79.86399999999999
690,21.32,40.5,99.92,100.0,76.34,43.9,79.933
691,21.35,40.6,100.16,99.91,76.7,43.9,79.968
692,21.39,40.3,100.48,99.8,76.99,43.9,79.933
693,21.43,42.3,100.64,99.75,77.3,43.9,79.86399999999999
694,21.47,43.4,100.24,99.91,77.13,43.9,79.899
695,21.5,42.3,99.52,100.0,77.13,43.9,79.933
696,21.54,42.1,99.76,100.0,77.04,43.9,80.036
697,21.58,41.2,100.32,100.0,77.33,43.9,80.002
698,21.62,42.6,100.64,100.0,77.15,43.9,80.071
699,21.65,42.2,100.8,100.0,76.91,43.9,79.968
700,21.69,41.5,100.64,100.0,76.6,43.9,80.002
701,21.73,40.8,100.8,100.0,76.55,43.9,79.933
702,21.76,41.0,100.72,100.0,76.65,43.9,80.036
703,21.8,40.8,100.64,100.0,76.84,43.9,80.036
704,21.84,40.6,100.8,100.0,76.91,43.9,79.968
705,21.88,41.0,100.8,100.0,77.36,43.9,79.899
706,21.91,41.9,100.88,100.0,77.84,43.9,79.968
707,21.95,45.6,100.96,100.0,78.18,43.9,80.071
708,21.99,46.2,100.56,100.0,78.58,43.9,80.071
709,22.03,47.2,100.8,100.0,78.47,43.9,79.933
710,22.06,47.3,100.72,100.0,78.26,43.9,80.002
711,22.1,47.8,100.8,100.0,78.1,43.9,79.968
712,22.14,45.1,100.96,100.0,77.97,43.9,80.071
713,22.18,42.4,100.64,100.0,77.44,43.9,79.899
714,22.21,42.7,100.88,100.0,77.51,43.9,80.071
715,22.25,43.0,100.96,100.0,76.9,43.9,79.899
716,22.29,47.3,100.8,100.0,76.85,43.9,80.002
717,22.33,42.3,100.8,100.0,76.23,43.9,80.208
718,22.36,46.8,100.64,100.0,76.28,43.9,80.036
719,22.4,44.0,100.48,100.0,76.05,43.9,80.105
720,22.44,43.0,100.64,100.0,76.12,43.9,80.208
721,22.47,47.4,100.56,100.0,76.44,43.9,80.036
722,22.51,43.6,100.8,100.0,76.74,43.9,80.17399999999999
723,22.55,47.4,100.72,100.0,77.29,43.9,80.002
724,22.59,43.6,100.56,100.0,77.64,43.9,80.139
725,22.62,47.7,100.8,100.0,77.65,43.9,80.17399999999999
726,22.66,43.5,100.72,100.0,78.07,43.9,80.17399999999999
727,22.7,42.1,100.64,100.0,77.88,43.9,80.243
728,22.74,40.1,100.64,100.0,77.87,43.9,80.105
729,22.77,40.0,100.48,100.0,77.45,43.9,80.139
730,22.81,41.4,100.64,100.0,76.61,43.9,80.036
731,22.85,46.4,100.72,100.0,75.63,43.9,80.139
732,22.89,48.1,100.64,100.0,74.28,43.9,80.277
733,22.92,48.7,100.8,100.0,72.98,43.9,80.071
734,22.96,48.6,100.64,100.0,71.62,43.9,80.071
735,22.99,47.2,100.64,100.0,70.14,43.9,80.208
736,23.03,44.3,100.8,100.0,68.8,43.9,80.071
737,23.06,43.1,100.8,100.0,67.15,43.9,80.139
738,23.1,43.7,100.96,100.0,65.19,43.9,80.17399999999999
739,23.13,43.2,100.8,100.0,62.96,43.9,80.036
740,23.16,44.9,100.72,100.0,60.61,43.9,80.105
741,23.19,43.8,100.8,100.0,58.4,43.9,80.208
742,23.22,42.5,100.88,100.0,55.55,43.9,80.17399999999999
743,23.25,42.2,100.8,100.0,53.42,43.9,80.105
744,23.28,41.0,100.8,100.0,51.48,43.9,80.071
745,23.31,40.7,100.64,100.0,49.91,43.9,80.243
746,23.33,39.8,100.8,100.0,48.36,43.9,80.139
747,23.36,41.6,100.88,100.0,46.78,43.9,80.243
748,23.39,43.4,100.64,100.0,45.06,43.9,80.105
749,23.41,40.2,100.72,100.0,43.75,43.9,80.139
750,23.43,41.6,100.64,100.0,42.66,43.9,80.311
751,23.46,43.4,100.64,100.0,42.3,43.9,80.277
752,23.48,44.4,100.72,100.0,41.88,43.9,80.071
753,23.51,46.2,100.64,100.0,41.08,43.9,80.139
754,23.53,44.6,100.64,100.0,40.35,43.9,80.17399999999999
755,23.55,43.2,100.8,100.0,39.53,43.9,80.208
756,23.58,40.1,100.72,100.0,38.82,43.9,80.105
757,23.6,42.4,100.96,100.0,38.13,43.9,80.208
758,23.62,40.7,100.72,100.0,37.34,43.9,80.243
759,23.64,40.1,100.64,100.0,36.83,43.9,80.17399999999999
760,23.67,39.7,100.64,100.0,36.31,43.9,80.105
761,23.69,40.1,100.56,100.0,36.15,43.9,80.071
762,23.71,42.2,100.56,99.96,36.04,43.9,80.105
763,23.73,40.0,100.64,99.71,35.89,43.9,80.105
764,23.75,43.1,100.4,99.2,35.81,43.9,80.17399999999999
765,23.77,40.8,100.08,98.71,35.6,43.9,80.277
766,23.79,41.6,98.88,98.07,35.59,43.9,80.105
767,23.82,41.2,98.0,97.59,35.76,43.9,80.105
768,23.84,42.5,97.84,96.91,35.85,43.9,80.071
769,23.86,45.1,97.44,96.38,36.01,43.9,80.208
770,23.88,42.6,97.04,95.78,35.85,43.9,80.139
771,23.9,45.1,96.8,95.15,35.56,43.9,80.105
772,23.92,42.2,96.32,94.85,35.65,43.9,80.071
773,23.94,42.0,96.08,94.65,35.94,43.9,80.17399999999999
774,23.97,40.4,95.84,94.43,36.3,43.9,80.208
775,23.99,43.3,95.6,93.95,36.7,43.9,80.17399999999999
776,24.01,40.1,95.6,93.72,36.97,43.9,80.208
777,24.03,40.9,95.52,93.59,37.22,43.9,80.17399999999999
778,24.05,39.0,94.88,93.52,37.74,31.9,80.208
779,24.08,39.5,94.96,93.3,38.12,31.9,80.139
780,24.1,38.6,94.88,93.09,38.25,31.9,80.139
781,24.12,39.2,94.64,93.25,38.75,31.9,80.036
782,24.14,37.1,94.72,93.26,39.28,31.9,80.105
783,24.17,37.6,94.56,93.23,39.95,31.9,80.105
784,24.19,36.6,94.4,93.22,40.5,31.9,80.139
785,24.21,37.0,94.64,93.33,41.06,31.9,80.036
786,24.24,35.1,94.56,93.57,41.23,31.9,80.105
787,24.26,36.2,94.64,93.54,41.13,31.9,80.139
788,24.28,35.2,94.88,93.81,41.21,31.9,80.17399999999999
789,24.31,36.2,94.64,94.09,41.4,31.9,80.002
790,24.33,34.9,94.8,94.33,41.36,31.9,79.968
791,24.35,35.3,95.2,94.74,41.32,31.9,80.071
792,24.38,34.3,95.04,95.02,41.41,31.9,80.139
793,24.4,31.4,95.52,95.3,41.61,31.9,80.071
794,24.42,31.2,95.68,95.65,42.31,31.9,80.002
795,24.45,32.2,95.52,95.83,42.59,31.9,79.933
796,24.47,31.5,96.08,96.14,43.26,31.9,80.139
797,24.5,30.1,96.24,96.43,43.94,31.9,79.968
798,24.52,32.4,96.32,96.8,43.89,31.9,79.968
799,24.55,34.5,96.64,96.97,43.75,31.9,79.86399999999999
800,24.57,34.4,96.64,96.99,43.9,31.9,79.968
801,24.59,33.7,96.72,96.81,43.85,31.9,79.933
802,24.62,33.1,96.96,96.67,43.89,31.9,79.899
803,24.64,32.0,96.8,96.62,43.85,31.9,79.933
804,24.67,31.4,96.8,96.82,43.95,31.9,80.071
805,24.69,33.7,96.8,96.96,43.29,31.9,79.86399999999999
806,24.72,33.9,96.64,97.17,42.77,31.9,80.071
807,24.74,33.4,96.96,97.45,42.87,31.9,79.933
808,24.77,34.1,97.04,97.87,42.72,31.9,79.933
809,24.79,32.8,96.96,97.95,42.7,31.9,79.968
810,24.81,30.2,97.36,97.75,42.62,31.9,79.83
811,24.84,32.8,97.44,97.61,42.5,31.9,79.933
812,24.86,31.1,97.36,97.46,42.23,31.9,80.002
813,24.89,32.8,97.44,97.4,42.04,31.9,80.002
814,24.91,32.4,97.28,97.17,42.16,31.9,79.899
815,24.93,29.7,97.28,96.98,42.1,31.9,79.796
816,24.96,30.0,97.28,97.07,42.55,31.9,79.86399999999999
817,24.98,31.7,96.96,97.09,42.55,31.9,80.002
818,25.01,30.8,97.12,97.21,42.72,31.9,79.796
819,25.03,29.9,97.12,97.2,42.63,31.9,79.796
820,25.05,30.9,96.96,97.2,42.48,31.9,79.76100000000001
821,25.08,29.0,97.12,97.26,42.31,31.9,79.796
822,25.1,28.9,97.2,97.27,41.94,31.9,79.692
823,25.13,30.0,97.2,97.41,41.17,31.9,79.83
824,25.15,34.0,97.36,97.32,40.65,31.9,79.83
825,25.17,35.3,97.12,97.13,39.63,31.9,79.76100000000001
826,25.2,35.2,97.12,97.25,39.01,31.9,79.727
827,25.22,33.2,97.2,97.48,38.79,31.9,79.727
828,25.24,30.8,96.96,97.81,38.83,31.9,79.658
829,25.26,28.5,97.2,98.15,39.08,31.9,79.692
830,25.29,30.8,97.36,98.39,39.22,31.9,79.624
831,25.31,33.3,97.2,98.52,39.37,31.9,79.76100000000001
832,25.33,35.6,97.6,98.72,39.65,31.9,79.658
833,25.35,38.4,97.84,98.79,39.95,31.9,79.796
834,25.38,40.5,97.76,98.74,40.64,31.9,79.692
835,25.4,38.4,98.24,98.77,41.05,31.9,79.727
836,25.42,37.0,98.16,98.8,41.25,31.9,79.76100000000001
837,25.45,39.5,98.24,99.02,41.37,31.9,79.692
838,25.47,39.8,98.48,98.95,41.58,31.9,79.727
839,25.5,41.4,98.32,98.87,41.63,31.9,79.658
840,25.52,38.3,98.72,98.78,41.66,31.9,79.692
841,25.54,37.6,98.56,98.57,41.78,31.9,79.727
842,25.57,36.5,98.08,98.59,41.69,31.9,79.658
843,25.59,35.3,98.32,98.68,41.83,31.9,79.968
844,25.61,35.0,98.16,98.79,41.78,31.9,79.658
845,25.64,35.4,98.16,98.86,41.7,31.9,79.86399999999999
846,25.66,35.1,98.4,98.72,41.67,31.9,79.86399999999999
847,25.69,36.2,98.16,98.72,41.78,31.9,79.727
848,25.71,34.8,98.24,98.66,41.94,31.9,79.76100000000001
849,25.73,35.5,98.4,98.91,42.19,31.9,79.76100000000001
850,25.76,34.3,98.16,98.55,42.58,31.9,79.899
851,25.78,33.7,98.4,98.53,43.14,31.9,79.796
852,25.81,34.2,98.24,98.36,44.02,31.9,79.83
853,25.83,35.1,97.6,98.07,45.17,31.9,79.83
854,25.86,35.1,97.84,97.69,46.58,31.9,79.899
855,25.88,35.4,97.76,97.31,48.37,31.9,79.796
856,25.91,33.7,97.52,97.07,50.12,31.9,80.002
857,25.93,32.0,97.28,96.92,52.25,31.9,79.86399999999999
858,25.96,34.8,96.96,96.92,55.04,31.9,79.76100000000001
859,25.99,36.2,96.88,97.0,57.48,31.9,79.968
860,26.02,37.1,96.96,96.82,59.88,31.9,80.002
861,26.05,35.3,96.8,97.0,62.01,31.9,79.86399999999999
862,26.08,35.4,96.88,97.1,64.08,31.9,79.86399999999999
863,26.11,34.4,96.88,97.41,65.75,31.9,79.86399999999999
864,26.15,36.0,96.72,97.75,67.3,31.9,79.83
865,26.18,37.0,97.04,98.54,68.57,31.9,79.968
866,26.22,34.8,97.12,98.99,69.78,31.9,80.002
867,26.25,34.4,97.28,99.75,70.59,31.9,79.83
868,26.28,34.8,97.76,100.0,71.48,31.9,79.968
869,26.32,34.7,98.64,100.0,72.15,31.9,79.968
870,26.36,34.8,100.08,100.0,72.51,31.9,79.899
871,26.39,34.8,100.8,100.0,72.79,31.9,79.968
872,26.43,34.9,100.56,100.0,72.9,31.9,80.002
873,26.46,35.0,100.8,100.0,73.09,31.9,79.899
874,26.5,33.9,100.8,100.0,73.74,31.9,79.968
875,26.53,34.9,100.72,100.0,74.06,31.9,79.83
876,26.57,35.0,100.88,100.0,74.33,31.9,79.83
877,26.61,36.6,100.8,100.0,74.94,31.9,79.968
878,26.64,33.7,100.96,100.0,75.45,31.9,80.002
879,26.68,32.4,101.12,100.0,75.62,31.9,79.899
880,26.72,31.3,100.88,100.0,76.31,31.9,79.899
881,26.75,34.6,101.2,100.0,77.12,31.9,79.968
882,26.79,36.0,100.96,100.0,78.31,31.9,80.002
883,26.83,37.1,100.72,100.0,79.28,31.9,79.83
884,26.87,37.8,100.8,100.0,80.33,31.9,79.796
885,26.91,38.4,100.8,100.0,80.97,31.9,79.83
886,26.94,38.5,100.96,100.0,82.05,31.9,79.727
887,26.98,42.6,100.96,100.0,82.68,31.9,79.86399999999999
888,27.02,40.9,100.8,100.0,83.31,31.9,79.76100000000001
889,27.06,42.3,101.12,100.0,83.79,31.9,79.86399999999999
890,27.1,40.9,101.04,100.0,84.83,31.9,80.002
891,27.14,46.8,100.64,100.0,85.8,31.9,79.83
892,27.18,45.4,100.64,100.0,86.84,31.9,79.727
893,27.23,48.7,100.48,100.0,88.19,31.9,79.83
894,27.27,47.8,100.8,100.0,89.54,31.9,79.76100000000001
895,27.31,47.6,100.8,100.0,90.38,31.9,79.899
896,27.35,42.4,100.64,100.0,91.05,31.9,79.86399999999999
897,27.39,41.1,100.64,100.0,91.19,31.9,79.86399999999999
898,27.44,40.1,100.64,100.0,91.67,50.4,79.86399999999999
899,27.48,37.9,100.64,100.0,91.26,50.4,79.796
900,27.52,37.0,100.8,98.87,91.18,50.4,79.83
901,27.57,35.0,100.72,97.3,90.54,50.4,80.002
902,27.61,34.5,99.84,95.61,89.91,50.4,79.933
903,27.65,35.5,98.08,94.02,89.24,50.4,79.968
904,27.69,36.1,96.96,92.36,88.61,50.4,79.933
905,27.73,46.2,96.0,90.91,87.67,50.4,79.968
906,27.78,51.0,95.12,89.51,87.13,50.4,80.036
907,27.82,38.2,93.84,88.99,87.01,50.4,80.036
908,27.86,35.9,92.96,89.24,87.34,50.4,79.899
909,27.9,33.6,92.24,89.44,87.92,50.4,79.933
910,27.94,37.2,91.52,89.56,88.25,50.4,79.968
911,27.98,39.8,91.92,89.71,88.54,50.4,79.968
912,28.02,37.0,92.08,89.55,88.9,50.4,80.139
913,28.07,37.4,91.84,89.6,89.29,50.4,80.002
914,28.11,37.5,92.16,89.61,89.83,50.4,79.86399999999999
915,28.15,38.1,92.08,89.85,90.35,50.4,79.968
916,28.19,37.1,91.92,90.28,90.52,50.4,79.899
917,28.24,38.8,92.32,90.23,90.57,50.4,80.071
918,28.28,44.0,92.4,90.28,90.59,50.4,80.071
919,28.32,44.0,92.32,90.42,90.52,50.4,80.071
920,28.36,48.4,92.72,90.35,90.75,50.4,80.105
921,28.41,50.2,92.64,90.11,90.7,50.4,80.002
922,28.45,52.9,92.8,89.89,90.92,50.4,79.933
923,28.49,53.3,92.8,89.97,91.16,50.4,80.071
924,28.53,51.3,92.4,89.93,91.69,50.4,80.071
925,28.58,50.3,92.32,90.26,92.39,50.4,80.105
926,28.62,49.2,92.48,90.72,92.84,50.4,80.105
927,28.66,50.4,92.32,90.75,93.43,50.4,80.105
928,28.71,51.1,92.88,90.78,93.64,50.4,80.139
929,28.75,51.8,93.2,90.61,93.54,50.4,80.139
930,28.79,53.0,92.96,90.45,92.94,50.4,80.071
931,28.84,55.9,93.2,90.35,92.56,50.4,80.105
932,28.88,56.3,93.2,90.05,92.43,50.4,80.105
933,28.92,55.9,92.8,90.06,92.48,50.4,79.968
934,28.97,53.6,92.88,90.13,92.62,50.4,80.105
935,29.01,52.3,92.72,90.45,92.71,50.4,80.036
936,29.05,52.4,92.32,90.67,93.08,50.4,79.968
937,29.1,49.1,92.8,91.04,93.34,50.4,80.139
938,29.14,48.1,93.04,91.49,93.92,50.4,80.17399999999999
939,29.18,48.8,93.04,91.84,94.07,50.4,80.036
940,29.23,50.9,93.44,92.13,93.99,50.4,80.036
941,29.27,50.9,93.6,92.37,93.74,50.4,80.208
942,29.32,48.4,93.68,92.67,93.39,50.4,80.002
943,29.36,48.8,94.16,92.53,93.15,50.4,79.968
944,29.4,49.5,94.32,92.69,93.17,50.4,80.105
945,29.45,47.7,94.32,92.61,93.19,50.4,80.002
946,29.49,47.6,94.4,92.73,93.67,50.4,80.036
947,29.53,46.5,94.32,92.66,94.25,50.4,80.036
948,29.58,45.6,94.4,92.44,94.81,50.4,80.002
949,29.62,46.0,94.64,92.54,95.6,50.4,80.036
950,29.67,43.4,94.32,92.78,95.98,50.4,80.036
951,29.71,41.3,94.32,93.22,96.54,50.4,80.036
952,29.76,41.3,94.48,93.4,96.83,50.4,80.071
953,29.8,43.7,94.4,93.79,96.72,50.4,80.105
954,29.85,44.0,94.88,94.33,96.46,50.4,80.036
955,29.89,46.2,95.12,94.51,96.06,50.4,80.002
956,29.94,46.7,94.96,94.4,95.73,50.4,80.002
957,29.98,51.1,95.44,93.99,94.84,50.4,79.968
958,30.02,50.8,95.44,93.64,94.33,50.4,80.071
959,30.07,50.3,95.2,93.55,94.18,50.4,80.071
960,30.11,50.9,95.2,93.32,94.41,50.4,80.071
961,30.16,50.7,94.88,93.27,94.44,50.4,79.968
962,30.2,51.9,94.64,93.21,94.77,50.4,80.105
963,30.24,51.5,94.72,93.04,95.72,50.4,80.002
964,30.29,52.4,94.56,93.16,96.15,50.4,79.83
965,30.33,50.8,94.56,93.34,96.13,50.4,80.002
966,30.38,50.5,94.64,93.34,95.96,50.4,80.105
967,30.42,50.3,94.4,93.4,95.72,50.4,80.036
968,30.47,51.5,94.56,93.22,95.69,50.4,80.139
969,30.51,51.7,94.72,92.96,95.09,50.4,79.968
970,30.56,52.6,94.56,92.14,94.15,50.4,80.002
971,30.6,53.2,94.64,91.76,93.28,50.4,80.17399999999999
972,30.64,54.2,94.4,91.4,91.68,50.4,80.071
973,30.69,54.9,93.68,91.4,90.31,50.4,80.036
974,30.73,52.5,93.68,91.34,88.85,50.4,80.071
975,30.77,52.0,93.44,91.43,87.35,50.4,80.105
976,30.81,52.2,93.28,91.72,86.1,50.4,80.036
977,30.85,51.6,93.44,91.75,84.41,50.4,80.071
978,30.89,51.5,93.52,92.01,83.05,50.4,79.968
979,30.93,50.4,93.36,92.49,81.8,50.4,80.071
980,30.97,49.5,93.76,93.03,80.45,50.4,79.933
981,31.01,49.0,93.92,93.74,79.41,50.4,80.071
982,31.05,47.3,94.08,94.6,77.82,50.4,80.036
983,31.09,49.0,94.56,95.62,75.35,50.4,79.968
984,31.12,49.4,94.96,96.33,72.52,50.4,80.002
985,31.16,50.3,95.6,97.29,68.88,50.4,79.968
986,31.19,49.3,96.16,98.03,65.11,50.4,80.071
987,31.23,47.3,96.48,98.4,61.69,50.4,80.002
988,31.26,48.7,96.96,98.79,58.8,50.4,80.002
989,31.29,49.1,97.28,99.32,56.42,50.4,79.899
990,31.32,50.3,97.28,99.52,54.4,50.4,80.071
991,31.34,49.5,97.76,99.92,52.57,50.4,79.899
992,31.37,49.4,98.08,100.0,50.79,50.4,80.002
993,31.4,49.7,99.12,100.0,48.77,50.4,79.968
994,31.43,50.1,100.56,100.0,47.0,50.4,80.105
995,31.45,51.1,100.8,100.0,45.44,50.4,79.968
996,31.48,51.4,100.96,100.0,44.79,50.4,80.002
997,31.5,50.8,101.12,100.0,43.8,50.4,79.968
998,31.53,52.2,100.8,100.0,43.59,50.4,79.933
999,31.55,53.8,101.04,100.0,42.96,50.4,79.968
1000,31.58,54.5,100.88,100.0,42.42,50.4,80.071
1001,31.6,52.9,100.8,100.0,41.71,50.4,79.899
1002,31.62,52.2,100.96,100.0,41.05,50.4,79.968
1003,31.65,50.3,100.64,100.0,40.54,50.4,80.036
1004,31.67,50.2,100.72,100.0,39.94,50.4,79.933
1005,31.69,52.0,100.64,100.0,39.32,50.4,80.036
1006,31.72,50.2,100.48,100.0,39.21,50.4,80.036
1007,31.74,49.5,100.72,100.0,39.09,50.4,79.86399999999999
1008,31.76,48.1,100.64,100.0,39.26,50.4,79.933
1009,31.78,49.2,100.48,99.32,39.76,50.4,79.899
1010,31.81,44.6,100.64,98.93,40.38,50.4,80.002
1011,31.83,47.4,99.68,98.53,41.21,50.4,79.933
1012,31.85,46.9,98.4,98.15,41.85,50.4,79.968
1013,31.88,44.9,98.08,97.91,42.28,50.4,80.002
1014,31.9,44.2,97.44,98.08,42.48,50.4,80.036
1015,31.93,40.0,97.44,98.14,42.69,50.4,79.968
1016,31.95,42.1,97.44,98.22,42.78,50.4,80.002
1017,31.97,39.8,97.28,98.13,43.35,50.4,79.968
1018,32.0,36.9,97.44,97.82,43.78,35.6,79.933
1019,32.02,38.6,97.36,97.82,44.58,35.6,80.036
1020,32.05,36.4,97.12,97.66,45.3,35.6,80.002
1021,32.07,37.7,97.12,97.28,46.12,35.6,79.86399999999999
1022,32.1,36.6,97.04,96.94,46.63,35.6,79.933
1023,32.12,37.9,96.96,96.45,47.56,35.6,80.071
1024,32.15,40.9,96.8,95.71,47.52,35.6,80.002
1025,32.18,42.6,96.48,95.34,48.16,35.6,79.933
1026,32.2,42.9,96.4,94.93,48.64,35.6,79.83
1027,32.23,41.2,96.08,94.86,48.94,35.6,80.002
1028,32.25,40.5,95.6,94.72,49.49,35.6,79.899
1029,32.28,39.2,95.52,94.83,50.14,35.6,80.002
1030,32.31,39.9,95.52,94.91,50.98,35.6,79.76100000000001
1031,32.34,37.4,95.36,94.9,52.04,35.6,79.968
1032,32.36,38.9,95.6,94.99,52.88,35.6,79.86399999999999
1033,32.39,41.5,95.52,94.86,53.53,35.6,79.899
1034,32.42,45.0,95.44,94.83,54.27,35.6,79.83
1035,32.45,47.6,95.6,94.49,55.15,35.6,79.83
1036,32.48,45.2,95.44,94.33,55.89,35.6,79.83
1037,32.51,44.7,95.36,94.14,55.96,35.6,79.899
1038,32.54,45.9,95.44,94.16,55.61,35.6,79.83
1039,32.56,45.2,94.96,93.91,55.47,35.6,79.933
1040,32.59,43.9,94.96,93.65,55.71,35.6,79.86399999999999
1041,32.62,37.7,95.04,93.15,56.26,35.6,79.899
1042,32.65,37.7,94.8,92.75,56.21,35.6,79.76100000000001
1043,32.68,37.3,94.88,92.51,55.95,35.6,79.86399999999999
1044,32.71,36.2,94.56,92.43,55.55,35.6,79.86399999999999
1045,32.74,36.9,93.92,92.46,55.42,35.6,79.796
1046,32.77,34.1,94.08,92.63,55.01,35.6,79.83
1047,32.8,31.9,94.08,93.52,55.01,35.6,79.899
1048,32.83,35.3,93.92,94.1,55.32,35.6,79.933
1049,32.86,29.4,94.4,95.0,55.6,35.6,79.796
1050,32.88,28.8,94.72,95.98,56.02,35.6,79.86399999999999
1051,32.91,33.5,95.04,96.45,56.35,35.6,79.899
1052,32.94,36.3,95.84,96.73,56.98,35.6,79.692
1053,32.97,37.6,96.16,96.98,57.46,35.6,79.933
1054,33.0,36.2,96.48,97.05,58.1,35.6,79.899
1055,33.03,39.2,96.64,97.05,58.85,35.6,79.899
1056,33.06,36.9,96.4,96.7,59.55,35.6,79.899
1057,33.09,36.6,96.64,96.5,60.22,35.6,79.86399999999999
1058,33.12,37.1,96.72,96.01,60.62,35.6,80.071
1059,33.16,37.4,96.32,95.93,60.41,35.6,79.933
1060,33.19,37.2,96.4,96.03,60.06,35.6,79.968
1061,33.22,39.6,96.16,96.54,59.63,35.6,79.933
1062,33.25,39.9,96.0,96.89,59.23,35.6,79.86399999999999
1063,33.28,39.4,96.32,97.37,58.68,35.6,80.036
1064,33.31,37.8,96.48,97.96,57.86,35.6,79.899
1065,33.34,38.4,96.64,98.43,56.97,35.6,79.899
1066,33.37,39.9,97.04,98.6,56.32,35.6,79.899
1067,33.4,41.0,97.28,98.77,56.09,35.6,79.796
1068,33.43,40.2,97.6,98.91,55.87,35.6,79.86399999999999
1069,33.46,37.2,97.92,98.91,56.06,35.6,79.86399999999999
1070,33.49,39.9,97.92,98.5,55.96,35.6,79.933
1071,33.51,41.2,98.08,98.4,55.99,35.6,79.899
1072,33.54,42.3,98.08,98.29,55.73,35.6,80.002
1073,33.57,45.0,97.6,98.06,55.73,35.6,79.968
1074,33.6,40.4,97.68,97.82,55.58,35.6,80.036
1075,33.63,39.1,97.68,97.42,55.98,35.6,80.036
1076,33.66,39.6,97.36,97.46,55.93,35.6,80.002
1077,33.69,40.0,97.28,97.46,55.74,35.6,79.86399999999999
1078,33.72,36.9,96.96,97.42,55.53,35.6,79.933
1079,33.75,38.2,97.04,97.32,54.99,35.6,79.83
1080,33.78,41.2,97.2,97.26,54.74,35.6,79.899
1081,33.81,42.1,96.96,97.19,54.41,35.6,79.899
1082,33.83,43.0,96.96,97.27,54.0,35.6,79.933
1083,33.86,47.2,97.04,97.34,53.97,35.6,79.83
1084,33.89,45.9,96.8,97.37,53.86,35.6,79.83
1085,33.92,44.8,97.12,97.14,56.0,35.6,80.036
1086,33.95,46.3,97.04,96.92,57.07,35.6,79.899
1087,33.98,46.8,96.8,96.81,57.81,35.6,79.86399999999999
1088,34.01,44.5,96.88,97.01,57.47,35.6,79.899
1089,34.04,41.4,96.72,97.46,56.63,35.6,79.83
1090,34.07,40.4,96.8,97.49,55.7,35.6,80.002
1091,34.1,36.7,97.04,97.63,54.18,35.6,79.83
1092,34.12,33.7,96.88,98.05,52.92,35.6,79.86399999999999
1093,34.15,31.8,97.04,98.31,52.51,35.6,79.968
1094,34.18,32.7,97.28,98.43,51.84,35.6,80.036
1095,34.21,34.5,97.28,98.27,51.81,35.6,79.968
1096,34.24,35.0,97.76,98.26,51.87,35.6,80.105
1097,34.26,35.4,97.44,98.24,52.93,35.6,79.86399999999999
1098,34.29,35.7,97.28,98.04,53.83,35.6,79.968
1099,34.32,35.8,97.52,97.84,54.33,35.6,79.86399999999999
1100,34.35,35.5,97.44,97.69,54.3,35.6,79.933
1101,34.38,32.3,97.28,97.48,54.07,35.6,79.933
1102,34.41,34.2,97.12,97.43,53.34,35.6,79.968
1103,34.43,34.6,96.88,97.6,52.59,35.6,79.86399999999999
1104,34.46,35.1,96.96,97.81,51.55,35.6,80.002
1105,34.49,35.2,96.96,97.71,50.44,35.6,79.933
1106,34.52,37.3,96.96,97.55,49.96,35.6,80.002
1107,34.54,37.3,97.12,97.36,49.39,35.6,79.968
1108,34.57,36.1,96.96,96.91,49.44,35.6,79.933
1109,34.6,37.7,96.8,96.87,49.71,35.6,79.933
1110,34.62,39.7,96.88,96.45,50.51,35.6,79.899
1111,34.65,42.7,96.72,96.32,50.94,35.6,79.899
1112,34.68,41.9,96.48,96.28,51.2,35.6,79.899
1113,34.71,46.9,96.32,96.15,51.2,35.6,79.968
1114,34.73,47.2,96.08,96.4,51.03,35.6,79.968
1115,34.76,44.5,96.16,96.42,50.77,35.6,79.86399999999999
1116,34.79,46.6,96.32,96.53,50.26,35.6,79.796
1117,34.81,46.6,96.16,96.58,49.67,35.6,79.899
1118,34.84,42.6,96.32,96.6,49.02,35.6,79.83
1119,34.87,41.7,96.32,96.65,48.63,35.6,79.968
1120,34.89,43.8,96.16,96.74,48.05,35.6,79.933
1121,34.92,42.9,96.48,96.68,47.93,35.6,80.002
1122,34.95,42.9,96.48,96.75,47.43,35.6,79.86399999999999
1123,34.97,39.0,96.24,96.71,47.08,35.6,79.86399999999999
1124,35.0,37.1,96.4,97.02,46.11,35.6,79.76100000000001
1125,35.02,35.5,96.32,96.91,45.5,35.6,79.968
1126,35.05,35.5,96.4,97.15,44.6,35.6,79.83
1127,35.07,36.0,96.64,97.37,43.79,35.6,79.76100000000001
1128,35.1,39.4,96.4,97.52,43.43,35.6,79.83
1129,35.12,41.3,96.64,97.59,43.08,35.6,79.86399999999999
1130,35.15,43.5,96.88,97.41,42.91,35.6,79.727
1131,35.17,40.4,96.72,97.21,42.91,35.6,79.86399999999999
1132,35.2,37.9,96.96,97.38,42.91,35.6,79.86399999999999
1133,35.22,37.2,96.8,97.61,43.86,35.6,79.83
1134,35.24,42.1,96.4,97.51,44.15,35.6,79.727
1135,35.27,36.8,96.8,97.32,44.74,35.6,79.796
